title,link,channel,views,time_published,snippet,verified_badge,extensions,file_path
Opus BT - C3100 V2.2 Smart Battery Charger,https://www.youtube.com/watch?v=y9IWJtN6NG0,"{'channel_name': 'Niver Evert', 'channel_link': 'https://www.youtube.com/channel/UCMqonjoEbl4fQl5v2ZN1b8w'}",No views,3 years ago,Buy now: https://www.gearbest.com/chargers/pp_174044.html?lkid=14098366.,,,26_05_2022-03_07_37-opus technology-partho.csv
Pédalier Asetek SimSports Invicta Unboxing Review ( Fr ),https://www.youtube.com/watch?v=d-o4oq0qxwI,"{'channel_name': 'HDiiNasTy', 'channel_link': 'https://www.youtube.com/c/HDiiNasTy'}",447 views,7 days ago,,,CC,26_05_2022-03_07_37-opus technology-partho.csv
The Razer Opus X Deserves Your Attention,https://www.youtube.com/watch?v=kCHDbSlOgb0,"{'channel_name': 'Beyond the Box', 'channel_link': 'https://www.youtube.com/c/BeyondtheBox1'}",14K views,6 months ago,"Disclaimer: This video is purely based on my experiences, research, and opinions. You and only you are responsible for your ...",,4K,26_05_2022-03_07_37-opus technology-partho.csv
How Opus Consulting is driving Digital Transformation in the Payments Industry.,https://www.youtube.com/watch?v=zREqdM5DD-o,"{'channel_name': 'Opus Consulting Solutions', 'channel_link': 'https://www.youtube.com/channel/UC4PlgBoht0r5GiMM78VD40A'}",746 views,3 years ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Love and Pandemic | Book Trailer | The Opus Coliseum,https://www.youtube.com/watch?v=3doHwYE2gj8,"{'channel_name': 'The Opus Coliseum', 'channel_link': 'https://www.youtube.com/c/TheOpusColiseum'}",11 views,11 months ago,So here's another Book Trailer Love and Pandemic✨✨ . Compilers:- @gajal27 Follow for more @the_opus_coliseum .,,,26_05_2022-03_07_37-opus technology-partho.csv
Pallet FM 300W Banda Larga,https://www.youtube.com/watch?v=VV2ZheCNKuQ,"{'channel_name': 'Opus Technology', 'channel_link': 'https://www.youtube.com/c/OpusTechnology'}",1.6K views,3 years ago,Informações WhatsApp (19) 98445-1001 ou (16) 99463 8280 - WhatsApp/Claro. Email: tailer@opustec.com.br Site: ...,,,26_05_2022-03_07_37-opus technology-partho.csv
.357 Magnum Opus | Awesome Con 2021,https://www.youtube.com/watch?v=-M5erEAMOzc,"{'channel_name': 'Loading Snacks', 'channel_link': 'https://www.youtube.com/c/LoadingSnacksCrew'}",21 views,8 months ago,"357MagnumOpus #AwesomeCon #GhezalOmar The Loading Snacks Crew met Ghezal Omar, author of .357 Magnum Opus, ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Nike Magista Opus FG,https://www.youtube.com/watch?v=qR7ag30Nmj0,"{'channel_name': 'SOCCER.COM Gear', 'channel_link': 'https://www.youtube.com/c/SoccerGear'}",411 views,6 years ago,"Premium comfort, amplified texture for ball feel, and 360 rotational agility. UPPER: Performance mesh, Kangalite and Nikeskin ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Communication - Overview of service,https://www.youtube.com/watch?v=14kwDfpb3L8,"{'channel_name': 'Opus Communications', 'channel_link': 'https://www.youtube.com/channel/UCcfVqvKvo0ucUBvRdz6N1MQ'}",74 views,2 years ago,"At Opus, we take on the daunting task of trying to find the best internet and telephone service at the best cost. We have ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus BT - C3100 V2.2 Smart Battery Charger,https://www.youtube.com/watch?v=NIO2Vkfk3vI,"{'channel_name': 'Niver Evert', 'channel_link': 'https://www.youtube.com/channel/UCMqonjoEbl4fQl5v2ZN1b8w'}",1 view,3 years ago,Buy now: https://www.gearbest.com/chargers/pp_174044.html?lkid=14098366.,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Plasma,https://www.youtube.com/watch?v=u4W6K7THTo8,"{'channel_name': 'NewYorkLaserVision', 'channel_link': 'https://www.youtube.com/user/NewYorkLaserVision'}",62 views,7 months ago,We are proud and excited to announce that we are the first practice in NYC (and possibly the entire east coast) to acquire this ...,,,26_05_2022-03_07_37-opus technology-partho.csv
"""OPUS #33 - 7 Psychological Mouvements to Heaven"", MVT #3",https://www.youtube.com/watch?v=zC7DeobaxiU,"{'channel_name': 'Mazas777', 'channel_link': 'https://www.youtube.com/user/Mazas777'}",13 views,6 years ago,"The Mouvement # 3 ""Love and be Loved"" in Bb minor, for string quartet. The unconditional kind... Denial is futile; We can never ...",,,26_05_2022-03_07_37-opus technology-partho.csv
aroyjetson's Opus 7 ebay,https://www.youtube.com/watch?v=7UQP-uHoJ7w,"{'channel_name': 'Aroy Jetson', 'channel_link': 'https://www.youtube.com/channel/UCF-jSsnl3AZ3XQGTGTR7OWg'}",34 views,7 years ago,Opus 7 on ebay.,,,26_05_2022-03_07_37-opus technology-partho.csv
Radar OPUS: the Ultimate Homeopathic Software,https://www.youtube.com/watch?v=R3I217RjVx4,"{'channel_name': 'Rene', 'channel_link': 'https://www.youtube.com/user/reneotter'}",46K views,11 years ago,"See this announcement video about the new Radar OPUS version. The Repertory, Materia Medica, Patient file, and much more ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus BT - C100,https://www.youtube.com/watch?v=XJakiJZKAIA,"{'channel_name': 'webkovs', 'channel_link': 'https://www.youtube.com/channel/UChQFnSVtrA7JlU9nuekR2MQ'}",24 views,5 years ago,Opus BT - C100 c GEARBEST.,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus BT - C3100 V2.2 Smart Battery Charger,https://www.youtube.com/watch?v=7GNsT_3S-Jw,"{'channel_name': 'Niver Evert', 'channel_link': 'https://www.youtube.com/channel/UCMqonjoEbl4fQl5v2ZN1b8w'}",3 views,4 years ago,Buy now: https://www.gearbest.com/chargers/pp_174044.html?lkid=14098366.,,,26_05_2022-03_07_37-opus technology-partho.csv
"""OPUS #33 - 7 Psychological Mouvements to Heaven"", MVT #4",https://www.youtube.com/watch?v=alHdNZoqk18,"{'channel_name': 'Mazas777', 'channel_link': 'https://www.youtube.com/user/Mazas777'}",22 views,6 years ago,"The Mouvement # 4 ""A Healthy Self"" in G lydian, for guitar & mad organ. The acceptation of our true nature is the only way to reach ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Fashion - Multi-purpose Blog WordPress Theme TMT Kaolin Teagan,https://www.youtube.com/watch?v=9gQFrcsXArA,"{'channel_name': 'Riode Theme', 'channel_link': 'https://www.youtube.com/channel/UCBMQsq0KM4yS5NtEdERCcWw'}",4 views,4 years ago,Features: Admin Panel Bootstrap Long-term support Multipurpose Responsive Sample Data Installer Theme Color Switcher Easy ...,,,26_05_2022-03_07_37-opus technology-partho.csv
We Never Left | It's REAL | A Truly Immersive Indie Horror Game,https://www.youtube.com/watch?v=u6lhGXGYxUc,"{'channel_name': 'CJUGames', 'channel_link': 'https://www.youtube.com/c/CjuGames'}",23K views,1 day ago,Dread X Collection PC Gameplay. Full Game Walkthrough. I delve into my cousin's twisted mind as I play through a game he calls ...,True,New,26_05_2022-03_07_37-opus technology-partho.csv
Bhom Against Ganesh | Vighnaharta Ganesh - Ep 269 | Full Episode | 19 May 2022,https://www.youtube.com/watch?v=f8mAy0bk0AI,"{'channel_name': 'Sony PAL', 'channel_link': 'https://www.youtube.com/user/sonypalindia'}",18K views,6 days ago,Episode 269: Bhom Against Ganesh ----------------------------------------------- As Ganesh and his vengeful avatar reach the source of ...,True,New,26_05_2022-03_07_37-opus technology-partho.csv
Daft Punk - Around the World (Official Audio),https://www.youtube.com/watch?v=dwDns8x3Jb4,"{'channel_name': 'Daft Punk', 'channel_link': 'https://www.youtube.com/channel/UC_kRDKYrUlrbtrSiyu5Tflg'}",72M views,6 years ago,Written and composed by Thomas Bangalter and Guy-Manuel de Homem-Christo Follow Daft Punk: Official website: ...,True,,26_05_2022-03_07_37-opus technology-partho.csv
Ganesh The Almighty | Vighnaharta Ganesh - Ep 266 | Full Episode | 18 May 2022,https://www.youtube.com/watch?v=rkz8Q3MCT-A,"{'channel_name': 'Sony PAL', 'channel_link': 'https://www.youtube.com/user/sonypalindia'}",12K views,7 days ago,Episode 266: Ganesh The Almighty ----------------------------------------------- Ganesh shows mercy and forgives Chandra Dev. He also ...,True,,26_05_2022-03_07_37-opus technology-partho.csv
Waste - Opus Tech - DEEP TECH ESSENTIAL 2k14,https://www.youtube.com/watch?v=cc7AJJrT4ss,"{'channel_name': 'Officina Sonora Video', 'channel_link': 'https://www.youtube.com/channel/UCKxTIbKV9F6r4H2_N3qjLwA'}",163 views,7 years ago,More songs is available for free listen to: Chillout & Deep House Ibiza playlist: ...,True,,26_05_2022-03_07_37-opus technology-partho.csv
Metrohm Office Transformation - Find Out What We Could Do For You,https://www.youtube.com/watch?v=xuPwZadPCzI,"{'channel_name': 'Opus 4 Fitout', 'channel_link': 'https://www.youtube.com/channel/UCU17s3vz9O784vyv-1oAxow'}",7 views,7 days ago,We completely transformed Metrohm's offices in just 8 weeks. To see what we can do for you and your space contact us today ...,,,26_05_2022-03_07_37-opus technology-partho.csv
"Transformers Optimus Prime vs Megatron Stop motion! Decepticon, Autobots Robot in real life!",https://www.youtube.com/watch?v=N38oH124NDI,"{'channel_name': 'Bob ToysReview', 'channel_link': 'https://www.youtube.com/c/PlayDohSets'}",55M views,2 years ago,тобот 또봇 Robot Episode Transformers Giant Car TOBOT Adventure Athlon Evolution Truck Mainan Collection Cartoon Toys in ...,True,4K,26_05_2022-03_07_37-opus technology-partho.csv
CHRS Telefunken OPUS 6,https://www.youtube.com/watch?v=BJoMSHXWOaE,"{'channel_name': 'radiogod999', 'channel_link': 'https://www.youtube.com/user/radiogod999'}",306 views,5 years ago,For Seth..,,,26_05_2022-03_07_37-opus technology-partho.csv
Nike Magista Obra Leather Review - Tech Craft Edition,https://www.youtube.com/watch?v=4vTzEAbdUtA,"{'channel_name': 'Football Boots', 'channel_link': 'https://www.youtube.com/c/FootballBoots'}",40K views,6 years ago,"We laced up, tested and reviewed the brand new Tech Craft Magista Obra by Nike Football. Priced at 250 pounds this boot ...",True,,26_05_2022-03_07_37-opus technology-partho.csv
Last Night 36 Hour Time Lapse 1440p 30fps VP9 128kbit Opus,https://www.youtube.com/watch?v=87xODbu89oM,"{'channel_name': 'The SpeakEasy Studio', 'channel_link': 'https://www.youtube.com/channel/UCvqM7fiCH9E3-1W6XnvyLGw'}",11 views,1 year ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
OPUS Terminal M - An Advanced TOS for Multi-Purpose Terminals.,https://www.youtube.com/watch?v=grt5nxZ8pyA,"{'channel_name': 'CyberLogitec', 'channel_link': 'https://www.youtube.com/c/CyberLogitec'}",2.2K views,2 years ago,"Designed to meet the growing needs of terminals, OPUS Terminal M has the capability to handle all types of cargo vessels, ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Mahadev Calms Parvati | Bighnaharta Shree Ganesh - Ep 18 | Full Episode | 18 May 2022,https://www.youtube.com/watch?v=VH5RRISHluQ,"{'channel_name': 'Sony AATH', 'channel_link': 'https://www.youtube.com/c/sonyaath'}",32K views,7 days ago,Episode 18: Mahadev Calms Parvati ------------------- Mahadev assures Parvati that he will bring back Ganesh from death. Parvati ...,True,,26_05_2022-03_07_37-opus technology-partho.csv
Battery Chargers - Nitecore SC2 / Nitecore D4 / Xtar VC4 / Opus BT-C3100,https://www.youtube.com/watch?v=PJ1xGXQDdXE,"{'channel_name': 'Mike Godwin (EN)', 'channel_link': 'https://www.youtube.com/c/MikeGodwinEN'}",6.1K views,5 years ago,"Buy here: Opus BT-C3100 - https://goo.gl/YI0oXh , Nitecore SC2 - https://goo.gl/sd8C2L , Nitecore D4 - https://goo.gl/Nz0I4w , Xtar ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Body,https://www.youtube.com/watch?v=Skk0y-Jhj6I,"{'channel_name': 'Nion Beauty', 'channel_link': 'https://www.youtube.com/channel/UCDPeKlLCg1dNvYs7Ee8lN9g'}",3.8K views,5 years ago,"In this how-to video, learn how to use the Opus Body brush! Get gorgeous, glowing skin from head to toe with the Opus Body, ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus Fashion - Multi-purpose Blog WordPress Theme TMT | Free Template,https://www.youtube.com/watch?v=RC_2ep6ljck,"{'channel_name': 'FXTHEME', 'channel_link': 'https://www.youtube.com/channel/UCsZvp9-zFPVIS5m5Ja3lUnQ'}",11 views,4 years ago,Features:Admin Panel Bootstrap Long-term support Multipurpose Responsive Sample Data Installer Theme Color Switcher Easy ...,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus CEDIA EXPO 2008,https://www.youtube.com/watch?v=QLPUDp7mqx0,"{'channel_name': 'opustechnologies', 'channel_link': 'https://www.youtube.com/user/opustechnologies'}",3.9K views,13 years ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
"Magnum Opus Teaser -- The ""Cyborg""",https://www.youtube.com/watch?v=5F70kjbM9os,"{'channel_name': 'Tradcat Tees', 'channel_link': 'https://www.youtube.com/channel/UCtSBUndgeBJNhE7Z94A73Jg'}",No views,1 year ago,"The first of several ""appeteasers"" highlighting Book One of THE MAGNUM OPUS TRILOGY -- Latin for The Great Work -- And an ...",,,26_05_2022-03_07_37-opus technology-partho.csv
testo 550s Highlights | Opus T,https://www.youtube.com/watch?v=EsQLFcWJGfk,"{'channel_name': 'OPUS T SDN BHD', 'channel_link': 'https://www.youtube.com/channel/UCTEbL_gHtT1TGj9pkH5Tkzw'}",15 views,1 year ago,Everything at a glance. In your hand. New refrigeration technology from Testo. Contact us for more info : www.opustmy.com ...,,,26_05_2022-03_07_37-opus technology-partho.csv
The Dark Force | Vighnaharta Ganesh - Ep 281 | Full Episode | 25 May 2022,https://www.youtube.com/watch?v=Qe_PGakpNmg,"{'channel_name': 'Sony PAL', 'channel_link': 'https://www.youtube.com/user/sonypalindia'}",17K views,19 hours ago,Episode 281: The Dark Force ----------------------------------------------- Lord Ganesha is taken aback after the unknown force reveals ...,True,New,26_05_2022-03_07_37-opus technology-partho.csv
Intelligent Battery Charger? - Opus BT - C3100 (Li-ion/NiMh/LiFePO4),https://www.youtube.com/watch?v=NEZB8_xEduE,"{'channel_name': 'Tech & Lifestyle', 'channel_link': 'https://www.youtube.com/c/TechLifestyle'}",571 views,1 year ago,Intelligent Battery Charger? - Opus BT - C3100 (Li-ion/NiMh/LiFePO4) IN: (affiliate links) US: https://amzn.to/3oKqDZA ...,,4K,26_05_2022-03_07_37-opus technology-partho.csv
Oppo Find N Impressions: The Best Folding Phone?!,https://www.youtube.com/watch?v=_VAlGmtfDN0,"{'channel_name': 'Marques Brownlee', 'channel_link': 'https://www.youtube.com/c/mkbhd'}",3M views,5 months ago,It's like if you took the Z Fold 3... and shrunk it into a passport size! Sponsored by Cash App: Download from App Store/Google ...,True,4K,26_05_2022-03_07_37-opus technology-partho.csv
Rajputs green opus 2012-2013,https://www.youtube.com/watch?v=-J0z4Giu95c,"{'channel_name': 'Sarvesh Koyande', 'channel_link': 'https://www.youtube.com/channel/UC5GuXA6X3tPBcEJ8TT7c3bQ'}",36 views,9 years ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
"Opus 4 Studios: Bioprotecenv - Clinical Organic Farming, a Revolutionary Proposal",https://www.youtube.com/watch?v=QAigB5BkFvA,"{'channel_name': 'opus4', 'channel_link': 'https://www.youtube.com/c/opus4'}",85 views,5 years ago,"720p or 1080p for better listening and viewing. Students at North American University in Stafford, Texas, propose a revolution in ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus 4 Studios: Dave and Mike Test2,https://www.youtube.com/watch?v=PluyV79qhxc,"{'channel_name': 'opus4', 'channel_link': 'https://www.youtube.com/c/opus4'}",37 views,Streamed 1 year ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus VPF Presentation,https://www.youtube.com/watch?v=b9cfQrLg3Vc,"{'channel_name': 'Opus Technical Ltd', 'channel_link': 'https://www.youtube.com/channel/UCWRZ2Mib4lgZbrqsk8mni6Q'}",1.6K views,7 years ago,"Opus Technical Ltd, present the Variable Pressure Foaming ( VPF) Process for the manufacture of high quality flexible ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Opus 4 Studios: 11.19.20,https://www.youtube.com/watch?v=3ACKfAz3a1s,"{'channel_name': 'opus4', 'channel_link': 'https://www.youtube.com/c/opus4'}",29 views,Streamed 1 year ago,,,,26_05_2022-03_07_37-opus technology-partho.csv
Opus BT-C3100 V2.0 Intelligent Battery Charger Review and Teardown,https://www.youtube.com/watch?v=jlYPANszmv0,"{'channel_name': 'abbtech', 'channel_link': 'https://www.youtube.com/user/abbtech'}",112K views,7 years ago,Opus BT-C3100 V2.0 Intelligent Battery Charger Review and Teardown ...,,,26_05_2022-03_07_37-opus technology-partho.csv
professional Bluetooth adaptor for tube radiosbuild in a Telefunken Opus 9 from1958/59,https://www.youtube.com/watch?v=6P1OW6kKnJc,"{'channel_name': 'NWDR', 'channel_link': 'https://www.youtube.com/user/minsk54'}",375 views,1 year ago,"with ""Mini Bluetooth 4.1 MP3 Player Audio Decoder Board Modul Micro USB TF SD Module 3.7-5V"" The Bluetooth Modul is only ...",,,26_05_2022-03_07_37-opus technology-partho.csv
The Razer Opus is GOOD! - Review,https://www.youtube.com/watch?v=7X32VsQriQY,"{'channel_name': 'Tech Space', 'channel_link': 'https://www.youtube.com/c/TechSpaceYT'}",1.8K views,1 year ago,"This time Razer made a really nice headset for everyday use - mobile calls, music, movies #Razer #Opus ...",,4K,26_05_2022-03_07_37-opus technology-partho.csv
Magnum Opus Teaser CY July 17 2020,https://www.youtube.com/watch?v=39aKqqwO7wA,"{'channel_name': 'G K FOTOU', 'channel_link': 'https://www.youtube.com/channel/UC2YeMvq0lsrNAuEyh8MI72Q'}",8 views,1 year ago,"The first of several ""appeteasers"" highlighting Book One of THE MAGNUM OPUS TRILOGY -- Latin for The Great Work -- And an ...",,,26_05_2022-03_07_37-opus technology-partho.csv
Razer’s $100 Opus X headphones bring noise cancellation and a low-latency gaming mode,https://www.youtube.com/shorts/8VPqHJb4Mv4,"{'channel_name': 'Tony Technology', 'channel_link': 'https://www.youtube.com/c/TonyTechnology'}",406 views,11 months ago,#Shorts.,,,26_05_2022-03_07_37-opus technology-partho.csv
